File Name,MPR Count,Diameter Found,Gene Node Count,DP Computation Time,Diameter Computation Time,Date
TreeLifeData/COG1158.newick,700.0,53,131,19.014152000003378,4.7849869999990915,Sat Jun 24 07:24:02 2017
TreeLifeData/COG1159.newick,3024.0,50,157,24.357721999993373,4.791978000001109,Sat Jun 24 07:24:31 2017
TreeLifeData/COG1160.newick,471744.0,78,161,253.73648500000127,4.758751000001212,Sat Jun 24 07:28:50 2017
TreeLifeData/COG1161.newick,1.0,0,65,2.989031999997678,4.788706000006641,Sat Jun 24 07:28:58 2017
TreeLifeData/COG1162.newick,720.0,46,131,17.36385000000155,4.742263999993156,Sat Jun 24 07:29:20 2017
TreeLifeData/COG1163.newick,3.0,6,65,2.8331039999975474,4.836569999999483,Sat Jun 24 07:29:28 2017
TreeLifeData/COG1164.newick,30624.0,58,119,13.106760000002396,4.771539000001212,Sat Jun 24 07:29:46 2017
TreeLifeData/COG1165.newick,144.0,24,59,3.59918800000014,4.838334000000032,Sat Jun 24 07:29:54 2017
TreeLifeData/COG1166.newick,16.0,14,59,3.195189999998547,4.7533909999983734,Sat Jun 24 07:30:02 2017
TreeLifeData/COG1167.newick,64727040.0,114,239,176.0808429999961,4.925339999994321,Sat Jun 24 07:33:04 2017
TreeLifeData/COG1168.newick,132.0,30,65,3.977787999996508,4.782074000002467,Sat Jun 24 07:33:13 2017
TreeLifeData/COG1169.newick,128.0,27,77,7.0876420000058715,4.91345100000035,Sat Jun 24 07:33:25 2017
TreeLifeData/COG1171.newick,2831155200.0,110,233,132.98667799999384,4.688050999997358,Sat Jun 24 07:35:43 2017
TreeLifeData/COG1172.newick,846515404800.0,208,385,270.94277200000215,4.822792999999365,Sat Jun 24 07:40:20 2017
TreeLifeData/COG1173.newick,1.829263624908256e+22,316,607,829.9125859999986,4.842901999996684,Sat Jun 24 07:54:18 2017
TreeLifeData/COG1174.newick,163584.0,65,129,23.155555999997887,4.817240999997011,Sat Jun 24 07:54:46 2017
TreeLifeData/COG1175.newick,20.0,23,91,8.844521999999415,4.7582040000052075,Sat Jun 24 07:55:00 2017
TreeLifeData/COG1176.newick,5529600.0,103,217,64.47913700000208,4.787648999998055,Sat Jun 24 07:56:09 2017
TreeLifeData/COG1177.newick,1163484000.0,142,253,102.96856399999524,4.841810999998415,Sat Jun 24 07:57:57 2017
TreeLifeData/COG1178.newick,1669248.0,84,157,35.8221709999998,4.761087000006228,Sat Jun 24 07:58:38 2017
TreeLifeData/COG1179.newick,120.0,40,63,3.7230130000025383,4.820942999998806,Sat Jun 24 07:58:47 2017
TreeLifeData/COG1180.newick,28311552.0,102,179,40.10138200000074,4.806734999998298,Sat Jun 24 07:59:32 2017
TreeLifeData/COG1181.newick,87808.0,62,165,33.880316000002495,4.804511000002094,Sat Jun 24 08:00:11 2017
TreeLifeData/COG1182.newick,150.0,33,69,5.161292000004323,4.786127999999735,Sat Jun 24 08:00:21 2017
TreeLifeData/COG1183.newick,19584.0,65,121,20.97203299999819,4.806937000001199,Sat Jun 24 08:00:47 2017
TreeLifeData/COG1184.newick,2.0,4,75,3.6869109999970533,4.775784000004933,Sat Jun 24 08:00:55 2017
